gene_biotype	ensembl_gene_id	external_gene_name	CPM	GeneLength	bio_tot	col	sum	freq	CumulativeFrequency	shape	color
protein_coding (9704)	ENSG00000166111	SVOP	4.67663193825422	113499	9704	#7FC97F	56315.6581909034	8.30431906238402e-05	0.154278633029579	3	#666666
protein_coding (9704)	ENSG00000158717	RNF166	4.6770580180117	9926	9704	#7FC97F	56315.6581909034	8.30507565437135e-05	0.154361683786122	3	#666666
protein_coding (9704)	ENSG00000116685	KIAA2013	4.67765067492664	6837	9704	#7FC97F	56315.6581909034	8.3061280382624e-05	0.154444745066505	3	#666666
protein_coding (9704)	ENSG00000149346	SLX4IP	4.67784640656209	201526	9704	#7FC97F	56315.6581909034	8.30647559992062e-05	0.154527809822504	3	#666666
protein_coding (9704)	ENSG00000152092	ASTN1	4.67854915213134	307671	9704	#7FC97F	56315.6581909034	8.30772346879373e-05	0.154610887057192	3	#666666
protein_coding (9704)	ENSG00000088356	PDRG1	4.68050033637381	7750	9704	#7FC97F	56315.6581909034	8.31118819655356e-05	0.154693998939158	3	#666666
protein_coding (9704)	ENSG00000198689	SLC9A6	4.68095707976999	73428	9704	#7FC97F	56315.6581909034	8.31199923811971e-05	0.154777118931539	3	#666666
protein_coding (9704)	ENSG00000112406	HECA	4.6812665581484	45690	9704	#7FC97F	56315.6581909034	8.31254878044657e-05	0.154860244419343	3	#666666
protein_coding (9704)	ENSG00000005436	GCFC2	4.68138479149117	58989	9704	#7FC97F	56315.6581909034	8.31275872799326e-05	0.154943372006623	3	#666666
protein_coding (9704)	ENSG00000131725	WDR44	4.68274957780883	103888	9704	#7FC97F	56315.6581909034	8.31518218598257e-05	0.155026523828483	3	#666666
protein_coding (9704)	ENSG00000196345	ZKSCAN7	4.68280198900952	38980	9704	#7FC97F	56315.6581909034	8.31527525281757e-05	0.155109676581011	3	#666666
protein_coding (9704)	ENSG00000117385	P3H1	4.68287321519977	20749	9704	#7FC97F	56315.6581909034	8.315401729525e-05	0.155192830598306	3	#666666
protein_coding (9704)	ENSG00000104671	DCTN6	4.68308800027176	27343	9704	#7FC97F	56315.6581909034	8.31578312446717e-05	0.155275988429551	3	#666666
protein_coding (9704)	ENSG00000179526	SHARPIN	4.68324010312371	9491	9704	#7FC97F	56315.6581909034	8.31605321427317e-05	0.155359148961694	3	#666666
protein_coding (9704)	ENSG00000095951	HIVEP1	4.68381918633922	156237	9704	#7FC97F	56315.6581909034	8.31708149527726e-05	0.155442319776647	3	#666666
protein_coding (9704)	ENSG00000155275	TRMT44	4.68384833798867	57391	9704	#7FC97F	56315.6581909034	8.31713326000911e-05	0.155525491109247	3	#666666
protein_coding (9704)	ENSG00000160563	MED27	4.68477077593355	219801	9704	#7FC97F	56315.6581909034	8.31877123774836e-05	0.155608678821624	3	#666666
protein_coding (9704)	ENSG00000164167	LSM6	4.68481183871073	24315	9704	#7FC97F	56315.6581909034	8.31884415313016e-05	0.155691867263155	3	#666666
protein_coding (9704)	ENSG00000171877	FRMD5	4.68489087701288	324491	9704	#7FC97F	56315.6581909034	8.31898450184433e-05	0.155775057108174	3	#666666
protein_coding (9704)	ENSG00000117133	RPF1	4.68668436325459	18531	9704	#7FC97F	56315.6581909034	8.32216920446404e-05	0.155858278800219	3	#666666
protein_coding (9704)	ENSG00000021762	OSBPL5	4.68685522515911	79623	9704	#7FC97F	56315.6581909034	8.32247260481486e-05	0.155941503526267	3	#666666
protein_coding (9704)	ENSG00000006071	ABCC8	4.68729051410206	84381	9704	#7FC97F	56315.6581909034	8.32324554959955e-05	0.156024735981763	3	#666666
protein_coding (9704)	ENSG00000183060	LYSMD4	4.68783373154039	17864	9704	#7FC97F	56315.6581909034	8.32421014356112e-05	0.156107978083198	3	#666666
protein_coding (9704)	ENSG00000101417	PXMP4	4.68796712882332	17565	9704	#7FC97F	56315.6581909034	8.32444701779329e-05	0.156191222553376	3	#666666
protein_coding (9704)	ENSG00000179532	DNHD1	4.68806176298561	96498	9704	#7FC97F	56315.6581909034	8.32461506015545e-05	0.156274468703978	3	#666666
protein_coding (9704)	ENSG00000054967	RELT	4.6881463710931	21210	9704	#7FC97F	56315.6581909034	8.32476529920123e-05	0.15635771635697	3	#666666
protein_coding (9704)	ENSG00000213903	LTB4R	4.68895530737714	6586	9704	#7FC97F	56315.6581909034	8.32620173146541e-05	0.156440978374284	3	#666666
protein_coding (9704)	ENSG00000175395	ZNF25	4.68921921628106	27061	9704	#7FC97F	56315.6581909034	8.3266703558452e-05	0.156524245077843	3	#666666
protein_coding (9704)	ENSG00000138780	GSTCD	4.68977628854307	138950	9704	#7FC97F	56315.6581909034	8.32765955188748e-05	0.156607521673362	3	#666666
protein_coding (9704)	ENSG00000064547	LPAR2	4.69005970707942	5262	9704	#7FC97F	56315.6581909034	8.32816281962057e-05	0.156690803301558	3	#666666
protein_coding (9704)	ENSG00000185008	ROBO2	4.69048641705837	1743269	9704	#7FC97F	56315.6581909034	8.32892053069535e-05	0.156774092506865	3	#666666
protein_coding (9704)	ENSG00000133195	SLC39A11	4.69142853426215	446763	9704	#7FC97F	56315.6581909034	8.33059345299449e-05	0.156857398441395	3	#666666
protein_coding (9704)	ENSG00000172661	WASHC2C	4.69197480640883	65761	9704	#7FC97F	56315.6581909034	8.33156347121717e-05	0.156940714076107	3	#666666
protein_coding (9704)	ENSG00000135905	DOCK10	4.69213003541756	277355	9704	#7FC97F	56315.6581909034	8.33183911215562e-05	0.157024032467229	3	#666666
protein_coding (9704)	ENSG00000101911	PRPS2	4.69232869790978	32867	9704	#7FC97F	56315.6581909034	8.33219187815109e-05	0.15710735438601	3	#666666
protein_coding (9704)	ENSG00000108474	PIGL	4.69245849794908	134606	9704	#7FC97F	56315.6581909034	8.33242236473949e-05	0.157190678609658	3	#666666
protein_coding (9704)	ENSG00000137496	IL18BP	4.69314321304116	7174	9704	#7FC97F	56315.6581909034	8.3336382168028e-05	0.157274014991826	3	#666666
protein_coding (9704)	ENSG00000065970	FOXJ2	4.69332052192594	22800	9704	#7FC97F	56315.6581909034	8.33395306508918e-05	0.157357354522476	3	#666666
protein_coding (9704)	ENSG00000204634	TBC1D8	4.69421320190689	245249	9704	#7FC97F	56315.6581909034	8.33553820146089e-05	0.157440709904491	3	#666666
protein_coding (9704)	ENSG00000185880	TRIM69	4.69426839651475	38841	9704	#7FC97F	56315.6581909034	8.33563621080613e-05	0.157524066266599	3	#666666
protein_coding (9704)	ENSG00000130224	LRCH2	4.69474780296383	123456	9704	#7FC97F	56315.6581909034	8.33648749527031e-05	0.157607431141552	3	#666666
protein_coding (9704)	ENSG00000120658	ENOX1	4.69477429341497	573390	9704	#7FC97F	56315.6581909034	8.33653453449881e-05	0.157690796486897	3	#666666
protein_coding (9704)	ENSG00000146733	PSPH	4.69550892864387	40553	9704	#7FC97F	56315.6581909034	8.33783903000237e-05	0.157774174877197	3	#666666
protein_coding (9704)	ENSG00000075826	SEC31B	4.69561742044969	33222	9704	#7FC97F	56315.6581909034	8.33803167945246e-05	0.157857555193991	3	#666666
protein_coding (9704)	ENSG00000135525	MAP7	4.69634137833347	208538	9704	#7FC97F	56315.6581909034	8.33931721514011e-05	0.157940948366143	3	#666666
protein_coding (9704)	ENSG00000138375	SMARCAL1	4.69698715266325	70639	9704	#7FC97F	56315.6581909034	8.34046391989422e-05	0.158024353005342	3	#666666
protein_coding (9704)	ENSG00000148985	PGAP2	4.69713556031394	28647	9704	#7FC97F	56315.6581909034	8.34072744811258e-05	0.158107760279823	3	#666666
protein_coding (9704)	ENSG00000164620	RELL2	4.69734337445698	4127	9704	#7FC97F	56315.6581909034	8.34109646474085e-05	0.15819117124447	3	#666666
protein_coding (9704)	ENSG00000116962	NID1	4.69736492691911	89332	9704	#7FC97F	56315.6581909034	8.34113473555721e-05	0.158274582591826	3	#666666
protein_coding (9704)	ENSG00000196911	KPNA5	4.69790193008971	60679	9704	#7FC97F	56315.6581909034	8.34208829481204e-05	0.158358003474774	3	#666666
protein_coding (9704)	ENSG00000180917	CMTR2	4.69790396830964	8326	9704	#7FC97F	56315.6581909034	8.34209191408951e-05	0.158441424393915	3	#666666
protein_coding (9704)	ENSG00000166228	PCBD1	4.69863336661947	6504	9704	#7FC97F	56315.6581909034	8.34338711036931e-05	0.158524858265019	3	#666666
protein_coding (9704)	ENSG00000115540	MOB4	4.69889673897476	38128	9704	#7FC97F	56315.6581909034	8.34385478199697e-05	0.158608296812839	3	#666666
protein_coding (9704)	ENSG00000164885	CDK5	4.69975423630836	4718	9704	#7FC97F	56315.6581909034	8.34537744436326e-05	0.158691750587282	3	#666666
protein_coding (9704)	ENSG00000152684	PELO	4.69992933765048	16106	9704	#7FC97F	56315.6581909034	8.34568837270494e-05	0.158775207471009	3	#666666
protein_coding (9704)	ENSG00000185716	MOSMO	4.70022587843972	79896	9704	#7FC97F	56315.6581909034	8.34621494168906e-05	0.158858669620426	3	#666666
protein_coding (9704)	ENSG00000129925	TMEM8A	4.7003298116611	16340	9704	#7FC97F	56315.6581909034	8.34639949643763e-05	0.15894213361539	3	#666666
protein_coding (9704)	ENSG00000169136	ATF5	4.70075755938549	5233	9704	#7FC97F	56315.6581909034	8.34715905024226e-05	0.159025605205893	3	#666666
protein_coding (9704)	ENSG00000059758	CDK17	4.70113720470669	122299	9704	#7FC97F	56315.6581909034	8.34783318836547e-05	0.159109083537777	3	#666666
protein_coding (9704)	ENSG00000182704	TSKU	4.70169786815874	15903	9704	#7FC97F	56315.6581909034	8.34882876130213e-05	0.15919257182539	3	#666666
protein_coding (9704)	ENSG00000117122	MFAP2	4.7021213399787	6333	9704	#7FC97F	56315.6581909034	8.34958072236156e-05	0.159276067632613	3	#666666
protein_coding (9704)	ENSG00000153140	CETN3	4.70318766618329	17525	9704	#7FC97F	56315.6581909034	8.35147420321368e-05	0.159359582374645	3	#666666
protein_coding (9704)	ENSG00000090674	MCOLN1	4.7032202150685	11383	9704	#7FC97F	56315.6581909034	8.35153200043431e-05	0.15944309769465	3	#666666
protein_coding (9704)	ENSG00000147799	ARHGAP39	4.70323814810735	76637	9704	#7FC97F	56315.6581909034	8.35156384422239e-05	0.159526613333092	3	#666666
protein_coding (9704)	ENSG00000167037	SGSM1	4.70326599264381	121409	9704	#7FC97F	56315.6581909034	8.35161328790706e-05	0.159610129465971	3	#666666
protein_coding (9704)	ENSG00000089639	GMIP	4.70333244803715	14191	9704	#7FC97F	56315.6581909034	8.35173129308622e-05	0.159693646778902	3	#666666
protein_coding (9704)	ENSG00000106789	CORO2A	4.70357800575354	71665	9704	#7FC97F	56315.6581909034	8.35216733116919e-05	0.159777168452213	3	#666666
protein_coding (9704)	ENSG00000198160	MIER1	4.70483025831314	63724	9704	#7FC97F	56315.6581909034	8.35439096239331e-05	0.159860712361837	3	#666666
protein_coding (9704)	ENSG00000177888	ZBTB41	4.70536747276274	46862	9704	#7FC97F	56315.6581909034	8.35534489681734e-05	0.159944265810806	3	#666666
protein_coding (9704)	ENSG00000135047	CTSL	4.70703086955947	5874	9704	#7FC97F	56315.6581909034	8.35829859894951e-05	0.160027848796795	3	#666666
protein_coding (9704)	ENSG00000165338	HECTD2	4.70715833236211	105549	9704	#7FC97F	56315.6581909034	8.35852493529491e-05	0.160111434046148	3	#666666
protein_coding (9704)	ENSG00000168010	ATG16L2	4.70720578721353	29366	9704	#7FC97F	56315.6581909034	8.35860920111537e-05	0.160195020138159	3	#666666
protein_coding (9704)	ENSG00000167549	CORO6	4.70723669292704	8151	9704	#7FC97F	56315.6581909034	8.35866408054766e-05	0.160278606778965	3	#666666
protein_coding (9704)	ENSG00000124225	PMEPA1	4.70737526704594	63144	9704	#7FC97F	56315.6581909034	8.35891014731373e-05	0.160362195880438	3	#666666
protein_coding (9704)	ENSG00000131069	ACSS2	4.70795371702507	55816	9704	#7FC97F	56315.6581909034	8.35993730387678e-05	0.160445795253477	3	#666666
protein_coding (9704)	ENSG00000144589	STK11IP	4.70823367138773	18591	9704	#7FC97F	56315.6581909034	8.36043442025907e-05	0.160529399597679	3	#666666
protein_coding (9704)	ENSG00000164897	TMUB1	4.70899263063825	2466	9704	#7FC97F	56315.6581909034	8.36178210805124e-05	0.16061301741876	3	#666666
protein_coding (9704)	ENSG00000170502	NUDT9	4.70917589953654	36872	9704	#7FC97F	56315.6581909034	8.36210753956385e-05	0.160696638494155	3	#666666
protein_coding (9704)	ENSG00000115459	ELMOD3	4.70994992323954	37358	9704	#7FC97F	56315.6581909034	8.36348197738073e-05	0.160780273313929	3	#666666
protein_coding (9704)	ENSG00000149179	C11orf49	4.71102572093542	227696	9704	#7FC97F	56315.6581909034	8.36539227680799e-05	0.160863927236697	3	#666666
protein_coding (9704)	ENSG00000203791	EEF1AKMT2	4.71147998070068	43721	9704	#7FC97F	56315.6581909034	8.36619890817812e-05	0.160947589225779	3	#666666
protein_coding (9704)	ENSG00000165501	LRR1	4.7118893095883	15975	9704	#7FC97F	56315.6581909034	8.36692575556084e-05	0.161031258483335	3	#666666
protein_coding (9704)	ENSG00000072401	UBE2D1	4.71191569874222	35778	9704	#7FC97F	56315.6581909034	8.36697261491535e-05	0.161114928209484	3	#666666
protein_coding (9704)	ENSG00000104626	ERI1	4.71209099292754	114599	9704	#7FC97F	56315.6581909034	8.36728388568968e-05	0.161198601048341	3	#666666
protein_coding (9704)	ENSG00000144893	MED12L	4.7121910678016	351375	9704	#7FC97F	56315.6581909034	8.36746158915134e-05	0.161282275664232	3	#666666
protein_coding (9704)	ENSG00000167930	FAM234A	4.7125858133996	34425	9704	#7FC97F	56315.6581909034	8.36816254091268e-05	0.161365957289641	3	#666666
protein_coding (9704)	ENSG00000137944	KYAT3	4.71287691468777	57180	9704	#7FC97F	56315.6581909034	8.36867945094715e-05	0.161449644084151	3	#666666
protein_coding (9704)	ENSG00000105287	PRKD2	4.71290723477788	42852	9704	#7FC97F	56315.6581909034	8.36873329048501e-05	0.161533331417056	3	#666666
protein_coding (9704)	ENSG00000171222	SCAND1	4.71331716013022	5855	9704	#7FC97F	56315.6581909034	8.36946119701316e-05	0.161617026029026	3	#666666
protein_coding (9704)	ENSG00000122417	ODF2L	4.71350259877288	49518	9704	#7FC97F	56315.6581909034	8.36979048135186e-05	0.161700723933839	3	#666666
protein_coding (9704)	ENSG00000132394	EEFSEC	4.71368735030589	255192	9704	#7FC97F	56315.6581909034	8.37011854558647e-05	0.161784425119295	3	#666666
protein_coding (9704)	ENSG00000169131	ZNF354A	4.71376419359358	36097	9704	#7FC97F	56315.6581909034	8.37025499660233e-05	0.161868127669261	3	#666666
protein_coding (9704)	ENSG00000173264	GPR137	4.71510201760556	19438	9704	#7FC97F	56315.6581909034	8.37263057748863e-05	0.161951853975036	3	#666666
protein_coding (9704)	ENSG00000004766	VPS50	4.71543298944326	128781	9704	#7FC97F	56315.6581909034	8.37321828586022e-05	0.162035586157895	3	#666666
protein_coding (9704)	ENSG00000100234	TIMP3	4.71594056033323	61342	9704	#7FC97F	56315.6581909034	8.374119582065e-05	0.162119327353715	3	#666666
protein_coding (9704)	ENSG00000156675	RAB11FIP1	4.71594825444852	40849	9704	#7FC97F	56315.6581909034	8.37413324454456e-05	0.162203068686161	3	#666666
protein_coding (9704)	ENSG00000114841	DNAH1	4.7161074630401	84172	9704	#7FC97F	56315.6581909034	8.37441595204846e-05	0.162286812845681	3	#666666
protein_coding (9704)	ENSG00000196159	FAT4	4.71612975879459	176533	9704	#7FC97F	56315.6581909034	8.37445554273284e-05	0.162370557401109	3	#666666
protein_coding (9704)	ENSG00000145014	TMEM44	4.71768769191491	46016	9704	#7FC97F	56315.6581909034	8.37722197247968e-05	0.162454329620833	3	#666666
protein_coding (9704)	ENSG00000141519	CCDC40	4.71782206873223	63981	9704	#7FC97F	56315.6581909034	8.37746058607603e-05	0.162538104226694	3	#666666
protein_coding (9704)	ENSG00000104412	EMC2	4.71783966149869	43317	9704	#7FC97F	56315.6581909034	8.3774918256407e-05	0.16262187914495	3	#666666
protein_coding (9704)	ENSG00000124688	MAD2L1BP	4.7179351769341	11412	9704	#7FC97F	56315.6581909034	8.37766143288401e-05	0.162705655759279	3	#666666
protein_coding (9704)	ENSG00000165449	SLC16A9	4.71804584285585	85241	9704	#7FC97F	56315.6581909034	8.37785794292279e-05	0.162789434338709	3	#666666
protein_coding (9704)	ENSG00000148690	FRA10AC1	4.71873473048201	34689	9704	#7FC97F	56315.6581909034	8.37908120417604e-05	0.16287322515075	3	#666666
protein_coding (9704)	ENSG00000101843	PSMD10	4.71900476349358	7411	9704	#7FC97F	56315.6581909034	8.37956070316486e-05	0.162957020757782	3	#666666
protein_coding (9704)	ENSG00000196678	ERI2	4.72026056751413	120156	9704	#7FC97F	56315.6581909034	8.3817906407362e-05	0.163040838664189	3	#666666
protein_coding (9704)	ENSG00000111231	GPN3	4.72027259443486	16784	9704	#7FC97F	56315.6581909034	8.38181199700037e-05	0.163124656784159	3	#666666
protein_coding (9704)	ENSG00000162869	PPP1R21	4.72058295805295	74793	9704	#7FC97F	56315.6581909034	8.38236311125182e-05	0.163208480415272	3	#666666
protein_coding (9704)	ENSG00000143344	RGL1	4.72158069971169	292446	9704	#7FC97F	56315.6581909034	8.38413480617787e-05	0.163292321763334	3	#666666
protein_coding (9704)	ENSG00000167515	TRAPPC2L	4.72195575172083	6466	9704	#7FC97F	56315.6581909034	8.38480078793355e-05	0.163376169771213	3	#666666
protein_coding (9704)	ENSG00000106479	ZNF862	4.72230721909478	29112	9704	#7FC97F	56315.6581909034	8.38542489033284e-05	0.163460024020116	3	#666666
protein_coding (9704)	ENSG00000138382	METTL5	4.72297313329784	14850	9704	#7FC97F	56315.6581909034	8.38660735756212e-05	0.163543890093692	3	#666666
protein_coding (9704)	ENSG00000152253	SPC25	4.7237127427917	79239	9704	#7FC97F	56315.6581909034	8.38792068589321e-05	0.163627769300551	3	#666666
protein_coding (9704)	ENSG00000051009	FAM160A2	4.72453234535848	23376	9704	#7FC97F	56315.6581909034	8.38937605832978e-05	0.163711663061134	3	#666666
protein_coding (9704)	ENSG00000102996	MMP15	4.72488168786737	21335	9704	#7FC97F	56315.6581909034	8.38999638759541e-05	0.16379556302501	3	#666666
protein_coding (9704)	ENSG00000159055	MIS18A	4.72527144135464	10850	9704	#7FC97F	56315.6581909034	8.39068847484039e-05	0.163879469909759	3	#666666
protein_coding (9704)	ENSG00000188315	C3orf62	4.72528887213271	9307	9704	#7FC97F	56315.6581909034	8.39071942676146e-05	0.163963377104026	3	#666666
protein_coding (9704)	ENSG00000121274	PAPD5	4.72553075421575	82392	9704	#7FC97F	56315.6581909034	8.39114893800364e-05	0.164047288593406	3	#666666
protein_coding (9704)	ENSG00000007520	TSR3	4.72651047548544	2671	9704	#7FC97F	56315.6581909034	8.39288863403342e-05	0.164131217479746	3	#666666
protein_coding (9704)	ENSG00000123545	NDUFAF4	4.72697380057981	8568	9704	#7FC97F	56315.6581909034	8.39371136275444e-05	0.164215154593374	3	#666666
protein_coding (9704)	ENSG00000172175	MALT1	4.72730014276914	83091	9704	#7FC97F	56315.6581909034	8.39429085023592e-05	0.164299097501876	3	#666666
protein_coding (9704)	ENSG00000121578	B4GALT4	4.72824142355211	29371	9704	#7FC97F	56315.6581909034	8.39596228729838e-05	0.164383057124749	3	#666666
protein_coding (9704)	ENSG00000135723	FHOD1	4.73053144279943	18271	9704	#7FC97F	56315.6581909034	8.4000286860956e-05	0.16446705741161	3	#666666
protein_coding (9704)	ENSG00000164713	BRI3	4.731238165762	58062	9704	#7FC97F	56315.6581909034	8.40128361764621e-05	0.164551070247787	3	#666666
protein_coding (9704)	ENSG00000138660	AP1AR	4.73158126915673	38310	9704	#7FC97F	56315.6581909034	8.40189286808516e-05	0.164635089176468	3	#666666
protein_coding (9704)	ENSG00000104946	TBC1D17	4.73180229421634	11324	9704	#7FC97F	56315.6581909034	8.40228534340501e-05	0.164719112029902	3	#666666
protein_coding (9704)	ENSG00000172586	CHCHD1	4.73202489649375	1605	9704	#7FC97F	56315.6581909034	8.40268061939851e-05	0.164803138836096	3	#666666
protein_coding (9704)	ENSG00000103415	HMOX2	4.73250238953673	35657	9704	#7FC97F	56315.6581909034	8.40352850621777e-05	0.164887174121158	3	#666666
protein_coding (9704)	ENSG00000101935	AMMECR1	4.73327360931844	246047	9704	#7FC97F	56315.6581909034	8.40489796509739e-05	0.164971223100809	3	#666666
protein_coding (9704)	ENSG00000182154	MRPL41	4.73401787852362	1356	9704	#7FC97F	56315.6581909034	8.40621956770151e-05	0.165055285296486	3	#666666
protein_coding (9704)	ENSG00000175110	MRPS22	4.73408368097089	351417	9704	#7FC97F	56315.6581909034	8.40633641344102e-05	0.16513934866062	3	#666666
protein_coding (9704)	ENSG00000116717	GADD45A	4.73425145067121	3277	9704	#7FC97F	56315.6581909034	8.40663432294915e-05	0.16522341500385	3	#666666
protein_coding (9704)	ENSG00000103671	TRIP4	4.73459682770297	67555	9704	#7FC97F	56315.6581909034	8.40724761069692e-05	0.165307487479957	3	#666666
protein_coding (9704)	ENSG00000120334	CENPL	4.73468331482836	25170	9704	#7FC97F	56315.6581909034	8.40740118632432e-05	0.16539156149182	3	#666666
protein_coding (9704)	ENSG00000101144	BMP7	4.73469790297783	97881	9704	#7FC97F	56315.6581909034	8.40742709057536e-05	0.165475635762726	3	#666666
protein_coding (9704)	ENSG00000153179	RASSF3	4.73525751144086	190566	9704	#7FC97F	56315.6581909034	8.40842079016266e-05	0.165559719970627	3	#666666
protein_coding (9704)	ENSG00000068394	GPKOW	4.73525931060125	10412	9704	#7FC97F	56315.6581909034	8.40842398494089e-05	0.165643804210477	3	#666666
protein_coding (9704)	ENSG00000116213	WRAP73	4.73575051521025	21994	9704	#7FC97F	56315.6581909034	8.40929621945751e-05	0.165727897172671	3	#666666
protein_coding (9704)	ENSG00000160392	C19orf47	4.73680027912401	28991	9704	#7FC97F	56315.6581909034	8.41116029056576e-05	0.165812008775577	3	#666666
protein_coding (9704)	ENSG00000173404	INSM1	4.73709780500315	2828	9704	#7FC97F	56315.6581909034	8.41168860877902e-05	0.165896125661665	3	#666666
protein_coding (9704)	ENSG00000175354	PTPN2	4.73720117651361	144165	9704	#7FC97F	56315.6581909034	8.41187216609466e-05	0.165980244383326	3	#666666
protein_coding (9704)	ENSG00000082996	RNF13	4.73724350897044	149431	9704	#7FC97F	56315.6581909034	8.41194733605305e-05	0.166064363856686	3	#666666
protein_coding (9704)	ENSG00000048392	RRM2B	4.73842458702844	34616	9704	#7FC97F	56315.6581909034	8.41404458235353e-05	0.16614850430251	3	#666666
protein_coding (9704)	ENSG00000146278	PNRC1	4.73886545123929	4409	9704	#7FC97F	56315.6581909034	8.41482742716972e-05	0.166232652576781	3	#666666
protein_coding (9704)	ENSG00000112592	TBP	4.73940310281276	18568	9704	#7FC97F	56315.6581909034	8.41578213779682e-05	0.166316810398159	3	#666666
protein_coding (9704)	ENSG00000132819	RBM38	4.7395026333473	17926	9704	#7FC97F	56315.6581909034	8.41595887467203e-05	0.166400969986906	3	#666666
protein_coding (9704)	ENSG00000027697	IFNGR1	4.74114426054834	21965	9704	#7FC97F	56315.6581909034	8.41887392042267e-05	0.16648515872611	3	#666666
protein_coding (9704)	ENSG00000145198	VWA5B2	4.7415011047019	11900	9704	#7FC97F	56315.6581909034	8.41950757039681e-05	0.166569353801814	3	#666666
protein_coding (9704)	ENSG00000131845	ZNF304	4.74165978301018	8591	9704	#7FC97F	56315.6581909034	8.41978933627397e-05	0.166653551695177	3	#666666
protein_coding (9704)	ENSG00000174010	KLHL15	4.74166367334336	43466	9704	#7FC97F	56315.6581909034	8.41979624435833e-05	0.166737749657621	3	#666666
protein_coding (9704)	ENSG00000122873	CISD1	4.74174893260158	20528	9704	#7FC97F	56315.6581909034	8.41994763965577e-05	0.166821949134017	3	#666666
protein_coding (9704)	ENSG00000164144	ARFIP1	4.74178688746428	138526	9704	#7FC97F	56315.6581909034	8.42001503629805e-05	0.16690614928438	3	#666666
protein_coding (9704)	ENSG00000132330	SCLY	4.7419902867012	38524	9704	#7FC97F	56315.6581909034	8.42037621335512e-05	0.166990353046514	3	#666666
protein_coding (9704)	ENSG00000134780	DAGLA	4.74203091870768	66568	9704	#7FC97F	56315.6581909034	8.42044836381519e-05	0.167074557530152	3	#666666
protein_coding (9704)	ENSG00000162851	TFB2M	4.74228886031315	25764	9704	#7FC97F	56315.6581909034	8.42090639203284e-05	0.167158766594072	3	#666666
protein_coding (9704)	ENSG00000166130	IKBIP	4.7433562153052	31708	9704	#7FC97F	56315.6581909034	8.42280169970807e-05	0.167242994611069	3	#666666
protein_coding (9704)	ENSG00000059691	GATB	4.74338577902141	90519	9704	#7FC97F	56315.6581909034	8.42285419614896e-05	0.167327223153031	3	#666666
protein_coding (9704)	ENSG00000157881	PANK4	4.74470731400353	18095	9704	#7FC97F	56315.6581909034	8.42520085252229e-05	0.167411475161556	3	#666666
protein_coding (9704)	ENSG00000140464	PML	4.74644595906834	53139	9704	#7FC97F	56315.6581909034	8.4282881733859e-05	0.16749575804329	3	#666666
protein_coding (9704)	ENSG00000110046	ATG2A	4.74695541193958	22702	9704	#7FC97F	56315.6581909034	8.42919281143437e-05	0.167580049971404	3	#666666
protein_coding (9704)	ENSG00000123104	ITPR2	4.74698602182518	496683	9704	#7FC97F	56315.6581909034	8.42924716556355e-05	0.16766434244306	3	#666666
protein_coding (9704)	ENSG00000169783	LINGO1	4.74704783035844	207873	9704	#7FC97F	56315.6581909034	8.42935691928968e-05	0.167748636012253	3	#666666
protein_coding (9704)	ENSG00000135900	MRPL44	4.74705913537604	10310	9704	#7FC97F	56315.6581909034	8.4293769936668e-05	0.167832929782189	3	#666666
protein_coding (9704)	ENSG00000131378	RFTN1	4.74708654783322	200452	9704	#7FC97F	56315.6581909034	8.4294256701061e-05	0.167917224038891	3	#666666
protein_coding (9704)	ENSG00000171223	JUNB	4.74721845069419	1819	9704	#7FC97F	56315.6581909034	8.42965989068561e-05	0.168001520637797	3	#666666
protein_coding (9704)	ENSG00000125734	GPR108	4.74731901325676	7689	9704	#7FC97F	56315.6581909034	8.42983846013823e-05	0.168085819022399	3	#666666
protein_coding (9704)	ENSG00000167840	ZNF232	4.74809306953926	17575	9704	#7FC97F	56315.6581909034	8.43121295580669e-05	0.168170131151957	3	#666666
protein_coding (9704)	ENSG00000104522	TSTA3	4.74890799130957	5430	9704	#7FC97F	56315.6581909034	8.43266001652922e-05	0.168254457752122	3	#666666
protein_coding (9704)	ENSG00000173545	ZNF622	4.74914096202043	14273	9704	#7FC97F	56315.6581909034	8.4330737038026e-05	0.16833878848916	3	#666666
protein_coding (9704)	ENSG00000144840	RABL3	4.74916417141668	56312	9704	#7FC97F	56315.6581909034	8.43311491684529e-05	0.168423119638329	3	#666666
protein_coding (9704)	ENSG00000117118	SDHB	4.74921226969385	35448	9704	#7FC97F	56315.6581909034	8.43320032520012e-05	0.168507451641581	3	#666666
protein_coding (9704)	ENSG00000142798	HSPG2	4.74944581681332	115052	9704	#7FC97F	56315.6581909034	8.4336150360052e-05	0.168591787791941	3	#666666
protein_coding (9704)	ENSG00000069424	KCNAB2	4.74978157418637	109727	9704	#7FC97F	56315.6581909034	8.43421124207618e-05	0.168676129904361	3	#666666
protein_coding (9704)	ENSG00000123815	COQ8B	4.75025299506622	26678	9704	#7FC97F	56315.6581909034	8.43504834652456e-05	0.168760480387827	3	#666666
protein_coding (9704)	ENSG00000157349	DDX19B	4.75053801997716	45620	9704	#7FC97F	56315.6581909034	8.43555446670516e-05	0.168844835932494	3	#666666
protein_coding (9704)	ENSG00000139174	PRICKLE1	4.75063154541256	133598	9704	#7FC97F	56315.6581909034	8.43572054029535e-05	0.168929193137897	3	#666666
